filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts,channel_state
0223.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0223.png,gaussian,2.0,1.0,2.0,True,False,darken_channel
0224.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0224.png,none,1.0,1.0,1.0,True,False,normal
0225.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0225.png,random,2.0,1.0,0.0,True,True,darken_channel
0226.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0226.png,gaussian,0.0,2.0,2.0,False,True,normal
0227.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0227.png,salt_pepper,1.0,2.0,0.0,False,False,darken_channel
0228.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0228.png,salt_pepper,2.0,2.0,1.0,True,False,normal
0229.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0229.png,random,2.0,1.0,0.0,True,False,lighten_channel
0230.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0230.png,salt_pepper,2.0,1.0,0.0,False,True,darken_channel
0231.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0231.png,none,1.0,2.0,0.0,True,False,normal
0232.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0232.png,random,1.0,1.0,2.0,True,False,darken_channel
0233.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0233.png,salt_pepper,2.0,2.0,0.0,False,True,normal
0234.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0234.png,salt_pepper,1.0,2.0,1.0,True,False,lighten_channel
0235.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0235.png,salt_pepper,1.0,1.0,1.0,False,True,normal
0236.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0236.png,random,2.0,2.0,1.0,False,False,darken_channel
0237.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0237.png,random,1.0,1.0,0.0,True,False,darken_channel
0238.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0238.png,gaussian,2.0,1.0,0.0,True,False,normal
0239.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0239.png,none,2.0,1.0,0.0,False,True,darken_channel
0240.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0240.png,gaussian,1.0,2.0,0.0,True,False,darken_channel
0241.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0241.png,gaussian,1.0,1.0,0.0,False,True,normal
0242.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0242.png,salt_pepper,1.0,1.0,1.0,False,False,lighten_channel
0243.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0243.png,salt_pepper,1.0,1.0,0.0,False,False,lighten_channel
0244.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0244.png,salt_pepper,1.0,1.0,0.0,True,False,darken_channel
0245.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0245.png,random,2.0,1.0,2.0,False,False,normal
0246.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0246.png,salt_pepper,2.0,2.0,0.0,True,False,normal
0247.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0247.png,random,2.0,1.0,0.0,False,True,lighten_channel
0248.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0248.png,salt_pepper,1.0,2.0,2.0,True,False,normal
0249.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0249.png,salt_pepper,1.0,2.0,0.0,True,False,normal
0250.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0250.png,random,1.0,2.0,0.0,False,True,normal
0251.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0251.png,gaussian,1.0,1.0,2.0,True,True,darken_channel
0252.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0252.png,gaussian,2.0,2.0,0.0,False,True,darken_channel
0253.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0253.png,gaussian,1.0,1.0,0.0,False,False,darken_channel
0254.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0254.png,gaussian,2.0,2.0,1.0,True,True,lighten_channel
0255.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0255.png,none,1.0,2.0,1.0,True,True,darken_channel
0256.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0256.png,random,1.0,1.0,0.0,False,False,lighten_channel
0257.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0257.png,random,2.0,1.0,0.0,True,False,lighten_channel
0258.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0258.png,gaussian,2.0,2.0,0.0,True,True,darken_channel
0259.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0259.png,salt_pepper,2.0,2.0,0.0,True,True,lighten_channel
0260.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0260.png,salt_pepper,2.0,2.0,0.0,False,True,lighten_channel
0261.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0261.png,gaussian,2.0,1.0,1.0,True,False,lighten_channel
0262.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0262.png,random,2.0,1.0,0.0,False,True,darken_channel
0263.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0263.png,salt_pepper,1.0,2.0,0.0,True,False,darken_channel
0264.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0264.png,gaussian,1.0,2.0,0.0,False,True,normal
0265.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0265.png,gaussian,2.0,2.0,0.0,True,True,normal
0266.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0266.png,salt_pepper,2.0,1.0,1.0,False,False,lighten_channel
0267.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0267.png,gaussian,2.0,1.0,0.0,False,False,normal
0268.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0268.png,gaussian,2.0,1.0,0.0,True,True,darken_channel
0269.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0269.png,random,1.0,2.0,1.0,True,True,darken_channel
0270.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0270.png,none,1.0,1.0,0.0,False,True,normal
0271.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0271.png,salt_pepper,2.0,1.0,0.0,False,True,normal
0272.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0272.png,none,1.0,1.0,0.0,False,True,darken_channel
0273.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0273.png,none,2.0,1.0,1.0,False,False,lighten_channel
0274.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0274.png,gaussian,1.0,1.0,2.0,True,True,normal
0275.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0275.png,random,2.0,1.0,0.0,True,False,darken_channel
0276.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0276.png,gaussian,1.0,2.0,1.0,False,True,darken_channel
0277.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0277.png,gaussian,2.0,1.0,0.0,False,True,darken_channel
0278.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0278.png,random,2.0,1.0,0.0,False,True,normal
0279.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0279.png,salt_pepper,1.0,2.0,0.0,True,False,darken_channel
0280.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0280.png,salt_pepper,2.0,1.0,1.0,False,False,lighten_channel
0281.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0281.png,none,0.0,1.0,0.0,False,False,lighten_channel
0282.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0282.png,none,2.0,1.0,1.0,True,True,normal
0283.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0283.png,random,2.0,1.0,0.0,True,False,normal
0284.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0284.png,salt_pepper,1.0,1.0,2.0,True,False,darken_channel
0285.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0285.png,random,1.0,2.0,1.0,False,False,normal
0286.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0286.png,gaussian,1.0,2.0,1.0,True,False,normal
0287.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0287.png,salt_pepper,1.0,2.0,0.0,True,False,darken_channel
0288.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0288.png,gaussian,2.0,2.0,0.0,True,True,darken_channel
0289.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0289.png,random,1.0,2.0,0.0,True,False,lighten_channel
0290.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0290.png,salt_pepper,1.0,1.0,1.0,False,True,darken_channel
0291.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0291.png,salt_pepper,1.0,2.0,2.0,False,True,darken_channel
0292.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0292.png,none,2.0,2.0,0.0,False,True,normal
0293.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0293.png,random,2.0,1.0,1.0,True,True,normal
0294.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0294.png,salt_pepper,2.0,1.0,0.0,False,True,lighten_channel
0295.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0295.png,random,1.0,1.0,0.0,False,True,darken_channel
0296.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0296.png,gaussian,2.0,2.0,0.0,False,False,darken_channel
0297.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0297.png,gaussian,2.0,1.0,1.0,False,True,normal
0298.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0298.png,salt_pepper,1.0,1.0,0.0,True,False,lighten_channel
0299.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0299.png,gaussian,2.0,2.0,1.0,False,False,normal
0300.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0300.png,salt_pepper,2.0,2.0,1.0,True,False,lighten_channel
0301.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0301.png,random,2.0,1.0,2.0,True,True,darken_channel
0302.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0302.png,random,1.0,1.0,0.0,True,True,lighten_channel
0303.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0303.png,gaussian,2.0,2.0,0.0,False,True,normal
0304.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0304.png,gaussian,1.0,1.0,0.0,False,True,normal
0305.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0305.png,none,2.0,2.0,0.0,False,False,darken_channel
0306.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0306.png,random,2.0,1.0,0.0,False,False,normal
0307.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0307.png,random,1.0,2.0,1.0,True,False,normal
0308.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0308.png,gaussian,2.0,2.0,1.0,False,False,darken_channel
0309.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0309.png,none,2.0,1.0,1.0,False,True,normal
0310.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0310.png,gaussian,1.0,2.0,1.0,False,False,normal
0311.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0311.png,gaussian,1.0,1.0,0.0,True,False,darken_channel
0312.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0312.png,random,1.0,1.0,0.0,False,True,lighten_channel
0313.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0313.png,random,1.0,2.0,0.0,True,True,darken_channel
0314.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0314.png,none,1.0,1.0,0.0,False,True,lighten_channel
0315.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0315.png,gaussian,2.0,1.0,1.0,False,True,darken_channel
0316.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0316.png,random,1.0,2.0,0.0,False,True,darken_channel
0317.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0317.png,none,1.0,2.0,1.0,False,False,lighten_channel
0318.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0318.png,gaussian,1.0,2.0,1.0,False,False,lighten_channel
0319.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0319.png,salt_pepper,1.0,1.0,0.0,True,True,normal
0320.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0320.png,random,1.0,1.0,0.0,True,True,normal
0321.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0321.png,gaussian,2.0,1.0,0.0,False,False,darken_channel
0322.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0322.png,gaussian,1.0,1.0,1.0,True,True,normal
0323.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0323.png,gaussian,1.0,1.0,1.0,False,True,lighten_channel
0324.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0324.png,gaussian,1.0,1.0,0.0,False,True,darken_channel
0325.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0325.png,gaussian,1.0,2.0,0.0,True,True,darken_channel
0326.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0326.png,none,2.0,2.0,1.0,True,False,normal
0327.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0327.png,salt_pepper,1.0,2.0,0.0,True,False,lighten_channel
0328.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0328.png,gaussian,2.0,1.0,0.0,True,True,darken_channel
0329.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0329.png,none,2.0,2.0,0.0,False,False,darken_channel
0330.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0330.png,random,2.0,1.0,1.0,True,True,lighten_channel
0331.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0331.png,none,1.0,2.0,0.0,False,False,normal
0332.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0332.png,random,2.0,1.0,1.0,False,False,darken_channel
0333.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0333.png,random,2.0,1.0,1.0,True,True,lighten_channel
0334.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0334.png,gaussian,1.0,1.0,1.0,True,True,normal
0335.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0335.png,none,2.0,1.0,1.0,False,True,darken_channel
0336.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0336.png,gaussian,2.0,1.0,0.0,True,False,lighten_channel
0337.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0337.png,random,2.0,2.0,0.0,False,False,darken_channel
0338.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0338.png,random,2.0,2.0,0.0,False,True,lighten_channel
0339.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0339.png,gaussian,2.0,2.0,0.0,True,False,darken_channel
0340.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0340.png,none,1.0,1.0,0.0,True,False,darken_channel
0341.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0341.png,none,2.0,1.0,0.0,True,True,darken_channel
0342.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0342.png,none,1.0,2.0,1.0,True,False,darken_channel
0343.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0343.png,gaussian,1.0,2.0,0.0,False,True,lighten_channel
0344.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0344.png,gaussian,1.0,1.0,0.0,False,True,normal
0345.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0345.png,random,2.0,1.0,1.0,True,False,normal
0346.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0346.png,salt_pepper,1.0,1.0,0.0,True,True,normal
0347.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0347.png,gaussian,1.0,1.0,1.0,False,True,darken_channel
0348.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0348.png,random,2.0,1.0,0.0,False,True,lighten_channel
0349.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0349.png,gaussian,1.0,1.0,1.0,True,False,darken_channel
0350.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0350.png,random,1.0,2.0,1.0,True,True,lighten_channel
0351.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0351.png,gaussian,1.0,2.0,0.0,False,False,normal
0352.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0352.png,gaussian,1.0,2.0,0.0,False,False,lighten_channel
0353.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0353.png,none,1.0,1.0,1.0,False,False,normal
0354.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/0354.png,gaussian,1.0,1.0,1.0,True,True,normal
