filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts
0249.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0249.png,random,4.0,4.0,2.0,False,True
0250.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0250.png,salt_pepper,3.0,4.0,3.0,False,False
0251.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0251.png,salt_pepper,3.0,3.0,3.0,False,True
0252.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0252.png,gaussian,4.0,4.0,3.0,True,False
0253.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0253.png,none,3.0,3.0,3.0,False,False
0254.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0254.png,random,2.0,3.0,4.0,False,False
0255.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0255.png,random,3.0,3.0,3.0,True,False
0256.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0256.png,random,4.0,3.0,4.0,False,True
0257.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0257.png,random,3.0,3.0,3.0,False,False
0258.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0258.png,random,4.0,3.0,4.0,True,False
0259.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0259.png,random,3.0,4.0,4.0,False,True
0260.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0260.png,none,4.0,4.0,4.0,True,False
0261.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0261.png,none,3.0,4.0,3.0,True,True
0262.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0262.png,gaussian,4.0,3.0,3.0,False,False
0263.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0263.png,salt_pepper,3.0,3.0,3.0,False,True
0264.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0264.png,gaussian,3.0,4.0,3.0,False,True
0265.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0265.png,random,3.0,4.0,4.0,True,False
0266.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0266.png,none,3.0,4.0,4.0,False,True
0267.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0267.png,none,2.0,4.0,3.0,True,False
0268.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0268.png,none,4.0,4.0,4.0,True,False
0269.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0269.png,salt_pepper,3.0,4.0,4.0,True,False
0270.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0270.png,random,3.0,4.0,4.0,True,True
0271.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0271.png,none,3.0,4.0,4.0,True,False
0272.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0272.png,none,4.0,4.0,4.0,True,False
0273.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0273.png,random,4.0,3.0,4.0,True,False
0274.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0274.png,salt_pepper,4.0,4.0,3.0,True,False
0275.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0275.png,none,4.0,3.0,3.0,False,False
0276.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0276.png,none,4.0,4.0,3.0,True,False
0277.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0277.png,none,3.0,3.0,3.0,True,True
0278.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0278.png,none,4.0,4.0,4.0,True,False
0279.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0279.png,gaussian,4.0,3.0,4.0,True,False
0280.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0280.png,gaussian,3.0,4.0,3.0,False,False
0281.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0281.png,gaussian,3.0,4.0,3.0,True,False
0282.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0282.png,none,3.0,4.0,4.0,False,False
0283.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0283.png,gaussian,3.0,4.0,3.0,True,False
0284.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0284.png,random,3.0,3.0,2.0,False,False
0285.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0285.png,random,3.0,3.0,4.0,False,False
0286.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0286.png,salt_pepper,3.0,4.0,3.0,False,False
0287.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0287.png,gaussian,3.0,4.0,2.0,True,True
0288.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0288.png,salt_pepper,3.0,3.0,3.0,False,True
0289.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0289.png,none,4.0,3.0,3.0,False,True
0290.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0290.png,salt_pepper,4.0,3.0,3.0,False,True
0291.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0291.png,none,3.0,4.0,3.0,False,False
0292.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0292.png,random,4.0,3.0,3.0,True,False
0293.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0293.png,random,3.0,3.0,2.0,False,False
0294.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0294.png,random,3.0,4.0,4.0,False,False
0295.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0295.png,random,4.0,4.0,3.0,True,True
0296.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0296.png,random,3.0,4.0,3.0,True,False
0297.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0297.png,salt_pepper,3.0,3.0,4.0,True,False
0298.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0298.png,gaussian,3.0,4.0,3.0,True,True
0299.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0299.png,gaussian,3.0,3.0,4.0,True,True
0300.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0300.png,random,4.0,3.0,3.0,False,False
0301.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0301.png,random,4.0,3.0,3.0,False,False
0302.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0302.png,gaussian,4.0,4.0,2.0,True,True
0303.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0303.png,random,3.0,3.0,4.0,False,False
0304.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0304.png,gaussian,3.0,4.0,3.0,True,True
0305.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0305.png,gaussian,4.0,4.0,4.0,False,True
0306.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0306.png,salt_pepper,3.0,3.0,3.0,True,False
0307.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0307.png,random,3.0,4.0,3.0,False,True
0308.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0308.png,random,3.0,4.0,4.0,False,False
0309.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0309.png,random,3.0,3.0,4.0,False,True
0310.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0310.png,random,3.0,3.0,4.0,False,False
0311.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0311.png,random,4.0,3.0,3.0,True,True
0312.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0312.png,random,3.0,4.0,3.0,False,False
0313.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0313.png,salt_pepper,3.0,3.0,3.0,True,False
0314.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0314.png,gaussian,4.0,4.0,3.0,True,False
0315.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0315.png,random,3.0,4.0,4.0,True,True
0316.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0316.png,none,3.0,3.0,3.0,True,False
0317.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0317.png,gaussian,3.0,3.0,3.0,True,True
0318.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0318.png,none,3.0,3.0,3.0,True,True
0319.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0319.png,random,3.0,3.0,4.0,True,False
0320.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0320.png,random,4.0,4.0,3.0,False,True
0321.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0321.png,gaussian,4.0,3.0,4.0,True,True
0322.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0322.png,none,4.0,4.0,4.0,True,True
0323.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0323.png,none,3.0,4.0,3.0,True,False
0324.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0324.png,gaussian,3.0,4.0,3.0,False,True
0325.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0325.png,random,4.0,4.0,3.0,True,False
0326.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0326.png,none,3.0,4.0,3.0,True,False
0327.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0327.png,none,3.0,3.0,4.0,True,True
0328.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0328.png,none,4.0,3.0,4.0,False,True
0329.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0329.png,random,3.0,3.0,4.0,True,True
0330.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0330.png,salt_pepper,3.0,3.0,4.0,True,False
0331.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0331.png,gaussian,3.0,3.0,4.0,True,False
0332.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0332.png,random,4.0,3.0,3.0,False,False
0333.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0333.png,salt_pepper,4.0,3.0,3.0,False,False
0334.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0334.png,salt_pepper,3.0,3.0,3.0,True,False
0335.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0335.png,none,4.0,3.0,4.0,True,False
0336.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0336.png,random,3.0,3.0,3.0,True,True
0337.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0337.png,none,4.0,4.0,2.0,False,False
0338.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0338.png,random,4.0,4.0,3.0,False,False
0339.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0339.png,random,3.0,3.0,3.0,True,True
0340.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0340.png,none,3.0,3.0,4.0,True,True
0341.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0341.png,none,4.0,3.0,4.0,False,True
0342.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0342.png,none,3.0,4.0,4.0,False,True
0343.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0343.png,random,4.0,3.0,2.0,True,False
0344.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0344.png,random,2.0,3.0,3.0,True,True
0345.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0345.png,random,3.0,3.0,3.0,True,True
0346.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0346.png,none,4.0,4.0,3.0,True,False
0347.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0347.png,random,3.0,3.0,3.0,False,True
0348.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0348.png,gaussian,3.0,4.0,3.0,False,False
0349.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0349.png,gaussian,4.0,4.0,4.0,True,True
0350.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0350.png,gaussian,4.0,4.0,4.0,False,False
0351.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0351.png,none,3.0,3.0,3.0,False,False
0352.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0352.png,gaussian,3.0,4.0,3.0,True,False
0353.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0353.png,salt_pepper,3.0,3.0,3.0,False,True
0354.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0354.png,salt_pepper,3.0,4.0,4.0,False,False
0355.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0355.png,none,3.0,3.0,4.0,True,False
0356.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0356.png,none,3.0,4.0,4.0,False,True
0357.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0357.png,salt_pepper,3.0,4.0,3.0,True,True
0358.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0358.png,random,3.0,4.0,4.0,True,True
0359.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0359.png,none,3.0,4.0,3.0,False,False
0360.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0360.png,salt_pepper,3.0,3.0,4.0,True,False
0361.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0361.png,none,3.0,4.0,4.0,True,True
0362.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0362.png,random,3.0,3.0,3.0,True,False
0363.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0363.png,salt_pepper,3.0,4.0,3.0,False,False
0364.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0364.png,random,4.0,4.0,3.0,False,False
0365.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0365.png,salt_pepper,3.0,3.0,3.0,True,False
0366.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0366.png,salt_pepper,4.0,4.0,4.0,False,True
0367.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0367.png,random,4.0,3.0,4.0,False,True
0368.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0368.png,salt_pepper,4.0,3.0,3.0,True,True
0369.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0369.png,salt_pepper,4.0,4.0,3.0,True,True
0370.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0370.png,salt_pepper,4.0,4.0,4.0,True,False
0371.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0371.png,random,4.0,4.0,4.0,True,False
0372.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0372.png,salt_pepper,4.0,3.0,3.0,True,False
0373.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0373.png,gaussian,3.0,3.0,3.0,True,True
0374.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0374.png,random,4.0,4.0,4.0,True,False
0375.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0375.png,gaussian,4.0,4.0,3.0,False,False
0376.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0376.png,random,4.0,3.0,4.0,False,True
0377.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0377.png,gaussian,4.0,4.0,3.0,True,False
0378.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0378.png,random,4.0,4.0,4.0,False,True
0379.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0379.png,salt_pepper,3.0,4.0,3.0,True,True
0380.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0380.png,gaussian,3.0,3.0,3.0,False,False
0381.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0381.png,salt_pepper,3.0,4.0,3.0,True,False
0382.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0382.png,gaussian,4.0,3.0,4.0,False,True
0383.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0383.png,gaussian,4.0,3.0,3.0,True,True
0384.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0384.png,gaussian,4.0,3.0,4.0,False,False
0385.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0385.png,gaussian,3.0,3.0,3.0,True,True
0386.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0386.png,gaussian,3.0,3.0,4.0,True,False
0387.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0387.png,random,4.0,3.0,4.0,True,False
0388.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0388.png,gaussian,3.0,3.0,4.0,False,False
0389.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0389.png,gaussian,4.0,4.0,4.0,True,False
0390.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0390.png,random,4.0,3.0,2.0,True,True
0391.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0391.png,random,3.0,3.0,3.0,True,True
0392.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0392.png,gaussian,2.0,4.0,3.0,True,True
0393.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0393.png,none,3.0,4.0,4.0,False,False
0394.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0394.png,gaussian,3.0,3.0,4.0,False,False
0395.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0395.png,gaussian,3.0,3.0,4.0,False,False
0396.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0396.png,salt_pepper,3.0,4.0,4.0,False,True
0397.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0397.png,none,4.0,4.0,3.0,True,True
0398.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0398.png,none,3.0,4.0,3.0,True,True
0399.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0399.png,salt_pepper,3.0,4.0,4.0,True,True
0400.png,./data/constructed_datasets/copy_paste_random_pos/train/images/0400.png,random,3.0,4.0,4.0,True,True
